COD_LUGAR_ALMAC;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD;NUMERO_LOTE;FECHA_EXPIRACION_LOTE;PROMOCION_LOTE;
54;15;18;199;5683130;TO_DATE('2013-06-04','YYYY-MM-DD');0.0;
54;15;26;111;1219911;TO_DATE('2014-01-08','YYYY-MM-DD');0.0;
54;17;17;99;3443062;TO_DATE('2013-08-16','YYYY-MM-DD');0.0;
54;18;11;13;3397036;TO_DATE('2013-09-14','YYYY-MM-DD');0.0;
54;18;18;197;6208649;TO_DATE('2013-10-15','YYYY-MM-DD');0.0;
54;18;21;188;385044;TO_DATE('2013-08-24','YYYY-MM-DD');0.0;
54;18;28;164;7778716;TO_DATE('2013-09-12','YYYY-MM-DD');0.0;
54;19;19;29;6582758;TO_DATE('2013-11-08','YYYY-MM-DD');0.0;
54;19;26;9;6465238;TO_DATE('2013-11-17','YYYY-MM-DD');0.0;
54;19;28;57;6268540;TO_DATE('2013-10-14','YYYY-MM-DD');0.0;
54;19;30;160;9083630;TO_DATE('2014-01-12','YYYY-MM-DD');0.0;
54;20;16;165;4612221;TO_DATE('2014-01-20','YYYY-MM-DD');0.0;
54;20;20;195;189561;TO_DATE('2014-01-08','YYYY-MM-DD');0.0;
54;20;22;144;8813888;TO_DATE('2013-05-23','YYYY-MM-DD');0.0;
54;20;23;152;4265839;TO_DATE('2013-05-12','YYYY-MM-DD');0.0;
54;20;27;35;8390317;TO_DATE('2013-09-23','YYYY-MM-DD');0.0;
54;23;11;168;9909010;TO_DATE('2013-09-24','YYYY-MM-DD');0.0;
54;23;14;133;9297773;TO_DATE('2013-08-13','YYYY-MM-DD');0.0;
54;23;28;165;2754897;TO_DATE('2013-07-26','YYYY-MM-DD');0.0;
54;28;14;150;1137164;TO_DATE('2014-04-28','YYYY-MM-DD');0.0;
54;28;15;21;8509748;TO_DATE('2014-03-16','YYYY-MM-DD');0.0;
54;28;17;129;2414787;TO_DATE('2013-11-27','YYYY-MM-DD');0.0;
54;28;23;45;4484170;TO_DATE('2013-08-16','YYYY-MM-DD');0.0;
54;29;18;169;6600558;TO_DATE('2014-03-20','YYYY-MM-DD');0.0;
54;29;20;24;8069172;TO_DATE('2014-01-21','YYYY-MM-DD');0.0;
54;29;27;145;6439967;TO_DATE('2013-11-18','YYYY-MM-DD');0.0;
54;29;29;80;8668706;TO_DATE('2014-03-16','YYYY-MM-DD');0.0;
54;29;30;182;3851195;TO_DATE('2014-01-14','YYYY-MM-DD');0.0;
54;32;15;51;3499869;TO_DATE('2013-09-20','YYYY-MM-DD');0.0;
54;32;21;25;3988904;TO_DATE('2013-08-18','YYYY-MM-DD');0.0;
54;32;24;122;8423699;TO_DATE('2013-12-28','YYYY-MM-DD');0.0;
54;32;30;4;6412717;TO_DATE('2013-11-14','YYYY-MM-DD');0.0;
54;39;11;126;7087558;TO_DATE('2014-02-26','YYYY-MM-DD');0.0;
54;39;22;159;6264720;TO_DATE('2013-08-17','YYYY-MM-DD');0.0;
54;39;27;9;1518524;TO_DATE('2014-03-29','YYYY-MM-DD');0.0;
54;42;13;196;2698949;TO_DATE('2014-04-25','YYYY-MM-DD');0.0;
54;42;19;59;4962201;TO_DATE('2014-01-31','YYYY-MM-DD');0.0;
54;42;22;160;4447644;TO_DATE('2013-04-28','YYYY-MM-DD');0.0;
54;42;29;76;2255368;TO_DATE('2013-10-14','YYYY-MM-DD');0.0;
54;44;13;162;79449;TO_DATE('2013-08-08','YYYY-MM-DD');0.0;
54;44;15;78;9845875;TO_DATE('2013-08-05','YYYY-MM-DD');0.0;
54;44;19;189;2814437;TO_DATE('2013-05-02','YYYY-MM-DD');0.0;
54;44;23;104;9777115;TO_DATE('2013-07-07','YYYY-MM-DD');0.0;
54;44;28;104;215971;TO_DATE('2013-08-13','YYYY-MM-DD');0.0;
54;48;19;185;4822395;TO_DATE('2014-03-09','YYYY-MM-DD');0.0;
54;48;22;28;3867003;TO_DATE('2014-01-06','YYYY-MM-DD');0.0;
54;48;28;139;2104687;TO_DATE('2013-10-15','YYYY-MM-DD');0.0;
54;50;18;175;9088181;TO_DATE('2013-10-19','YYYY-MM-DD');0.0;
54;50;20;158;4874014;TO_DATE('2014-01-08','YYYY-MM-DD');0.0;
54;50;28;197;5797542;TO_DATE('2014-02-18','YYYY-MM-DD');0.0;
61;2;11;57;1924132;TO_DATE('2014-04-15','YYYY-MM-DD');0.0;
61;2;21;33;646366;TO_DATE('2013-12-20','YYYY-MM-DD');0.0;
61;2;24;8;2862091;TO_DATE('2013-09-10','YYYY-MM-DD');0.0;
61;2;27;150;1532366;TO_DATE('2014-02-03','YYYY-MM-DD');0.0;
61;2;28;5;7112143;TO_DATE('2013-11-10','YYYY-MM-DD');0.0;
61;2;30;80;764849;TO_DATE('2013-05-11','YYYY-MM-DD');0.0;
61;3;17;190;639167;TO_DATE('2013-09-30','YYYY-MM-DD');0.0;
61;3;20;1;1946017;TO_DATE('2013-07-07','YYYY-MM-DD');0.0;
61;3;21;1;4212475;TO_DATE('2014-02-22','YYYY-MM-DD');0.0;
61;3;27;6;3290669;TO_DATE('2013-08-25','YYYY-MM-DD');0.0;
61;5;12;182;8369151;TO_DATE('2013-06-08','YYYY-MM-DD');0.0;
61;5;23;199;2272984;TO_DATE('2013-08-03','YYYY-MM-DD');0.0;
61;5;24;93;2873829;TO_DATE('2014-01-19','YYYY-MM-DD');0.0;
61;5;27;175;474499;TO_DATE('2013-10-12','YYYY-MM-DD');0.0;
61;5;29;39;8454689;TO_DATE('2014-01-25','YYYY-MM-DD');0.0;
61;7;11;181;5276625;TO_DATE('2013-12-16','YYYY-MM-DD');0.0;
61;7;17;150;9735116;TO_DATE('2013-06-16','YYYY-MM-DD');0.0;
61;7;18;47;1755685;TO_DATE('2014-04-02','YYYY-MM-DD');0.0;
61;7;20;99;9408914;TO_DATE('2014-02-19','YYYY-MM-DD');0.0;
61;7;26;162;7841390;TO_DATE('2013-07-30','YYYY-MM-DD');0.0;
61;7;28;198;580926;TO_DATE('2013-10-03','YYYY-MM-DD');0.0;
61;7;30;160;4175211;TO_DATE('2013-10-05','YYYY-MM-DD');0.0;
61;8;15;152;9151363;TO_DATE('2013-09-04','YYYY-MM-DD');0.0;
61;8;16;112;3835204;TO_DATE('2013-04-29','YYYY-MM-DD');0.0;
61;8;17;82;6648219;TO_DATE('2013-07-28','YYYY-MM-DD');0.0;
61;8;21;175;8410189;TO_DATE('2013-12-01','YYYY-MM-DD');0.0;
61;8;22;195;9337508;TO_DATE('2013-07-25','YYYY-MM-DD');0.0;
61;8;30;153;4399691;TO_DATE('2014-02-28','YYYY-MM-DD');0.0;
61;10;15;194;6268345;TO_DATE('2013-11-28','YYYY-MM-DD');0.0;
61;10;18;159;7721232;TO_DATE('2013-11-19','YYYY-MM-DD');0.0;
61;10;19;12;7852320;TO_DATE('2013-05-20','YYYY-MM-DD');0.0;
61;10;20;36;4260897;TO_DATE('2013-11-10','YYYY-MM-DD');0.0;
61;10;21;45;8033972;TO_DATE('2013-08-09','YYYY-MM-DD');0.0;
61;10;28;30;6052493;TO_DATE('2013-11-26','YYYY-MM-DD');0.0;
61;13;25;12;1777827;TO_DATE('2013-08-11','YYYY-MM-DD');0.0;
61;15;23;90;6901980;TO_DATE('2013-10-09','YYYY-MM-DD');0.0;
61;15;27;120;1992718;TO_DATE('2013-07-19','YYYY-MM-DD');0.0;
61;21;21;190;5783732;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
61;21;30;19;7277522;TO_DATE('2013-11-04','YYYY-MM-DD');0.0;
61;22;14;117;1027766;TO_DATE('2013-11-10','YYYY-MM-DD');0.0;
61;22;17;116;5488738;TO_DATE('2013-04-28','YYYY-MM-DD');0.0;
61;22;28;169;6372012;TO_DATE('2014-04-02','YYYY-MM-DD');0.0;
61;22;29;168;108563;TO_DATE('2013-08-20','YYYY-MM-DD');0.0;
61;23;18;108;2642204;TO_DATE('2013-08-04','YYYY-MM-DD');0.0;
61;23;26;21;4441932;TO_DATE('2013-05-27','YYYY-MM-DD');0.0;
61;23;27;198;5488023;TO_DATE('2013-11-08','YYYY-MM-DD');0.0;
61;23;30;25;1227853;TO_DATE('2013-05-24','YYYY-MM-DD');0.0;
61;24;19;11;2783224;TO_DATE('2013-08-09','YYYY-MM-DD');0.0;
61;24;28;67;1623507;TO_DATE('2013-08-15','YYYY-MM-DD');0.0;
61;25;16;43;8633038;TO_DATE('2013-09-29','YYYY-MM-DD');0.0;
61;25;17;123;3740230;TO_DATE('2013-12-06','YYYY-MM-DD');0.0;
61;25;19;133;9474317;TO_DATE('2013-05-03','YYYY-MM-DD');0.0;
61;25;24;176;3650904;TO_DATE('2013-05-10','YYYY-MM-DD');0.0;
61;25;26;137;1756132;TO_DATE('2014-02-28','YYYY-MM-DD');0.0;
61;25;29;93;5067783;TO_DATE('2013-09-02','YYYY-MM-DD');0.0;
61;25;30;151;8703490;TO_DATE('2014-03-13','YYYY-MM-DD');0.0;
61;26;16;170;8476338;TO_DATE('2013-05-23','YYYY-MM-DD');0.0;
61;26;17;135;8541615;TO_DATE('2014-01-06','YYYY-MM-DD');0.0;
61;26;20;8;1323840;TO_DATE('2013-11-05','YYYY-MM-DD');0.0;
61;26;23;169;5161309;TO_DATE('2013-07-16','YYYY-MM-DD');0.0;
61;26;24;51;9959463;TO_DATE('2013-10-19','YYYY-MM-DD');0.0;
61;26;25;59;115079;TO_DATE('2013-11-05','YYYY-MM-DD');0.0;
61;26;28;122;1044555;TO_DATE('2013-07-19','YYYY-MM-DD');0.0;
61;30;13;172;7744483;TO_DATE('2013-08-10','YYYY-MM-DD');0.0;
61;30;17;179;136846;TO_DATE('2013-09-18','YYYY-MM-DD');0.0;
61;30;23;36;716997;TO_DATE('2013-06-04','YYYY-MM-DD');0.0;
61;30;26;50;577789;TO_DATE('2013-06-19','YYYY-MM-DD');0.0;
61;30;27;129;9404239;TO_DATE('2013-05-16','YYYY-MM-DD');0.0;
61;30;28;127;9297591;TO_DATE('2014-04-03','YYYY-MM-DD');0.0;
61;30;29;172;2903618;TO_DATE('2013-08-21','YYYY-MM-DD');0.0;
61;32;12;127;2791094;TO_DATE('2013-06-06','YYYY-MM-DD');0.0;
61;32;16;55;6599046;TO_DATE('2013-08-16','YYYY-MM-DD');0.0;
61;32;18;21;3727885;TO_DATE('2013-07-05','YYYY-MM-DD');0.0;
61;32;19;145;1226424;TO_DATE('2013-06-13','YYYY-MM-DD');0.0;
61;32;22;150;1848304;TO_DATE('2013-05-26','YYYY-MM-DD');0.0;
61;33;11;3;7928461;TO_DATE('2014-04-05','YYYY-MM-DD');0.0;
61;33;21;92;1326301;TO_DATE('2014-03-28','YYYY-MM-DD');0.0;
61;35;12;127;1996803;TO_DATE('2013-11-18','YYYY-MM-DD');0.0;
61;35;13;108;4097922;TO_DATE('2013-08-23','YYYY-MM-DD');0.0;
61;35;15;105;1433757;TO_DATE('2014-04-12','YYYY-MM-DD');0.0;
61;35;19;74;167542;TO_DATE('2014-01-28','YYYY-MM-DD');0.0;
61;35;24;7;4669314;TO_DATE('2013-11-23','YYYY-MM-DD');0.0;
61;37;13;134;8936727;TO_DATE('2013-05-31','YYYY-MM-DD');0.0;
61;37;14;156;633176;TO_DATE('2014-04-20','YYYY-MM-DD');0.0;
61;37;17;148;6801514;TO_DATE('2013-05-11','YYYY-MM-DD');0.0;
61;37;22;27;1590269;TO_DATE('2013-06-12','YYYY-MM-DD');0.0;
61;37;24;147;1206232;TO_DATE('2013-09-26','YYYY-MM-DD');0.0;
61;37;28;99;6465728;TO_DATE('2014-02-11','YYYY-MM-DD');0.0;
61;38;14;38;5747288;TO_DATE('2013-05-21','YYYY-MM-DD');0.0;
61;38;22;74;8902977;TO_DATE('2013-12-20','YYYY-MM-DD');0.0;
61;38;26;83;4735307;TO_DATE('2014-02-26','YYYY-MM-DD');0.0;
61;38;28;116;956808;TO_DATE('2014-04-25','YYYY-MM-DD');0.0;
61;39;14;96;204486;TO_DATE('2013-10-23','YYYY-MM-DD');0.0;
61;39;16;49;1341853;TO_DATE('2013-07-05','YYYY-MM-DD');0.0;
61;39;18;148;1119269;TO_DATE('2014-01-02','YYYY-MM-DD');0.0;
61;39;20;140;7793491;TO_DATE('2013-07-08','YYYY-MM-DD');0.0;
61;49;13;81;5164450;TO_DATE('2013-10-19','YYYY-MM-DD');0.0;
61;49;15;28;5504054;TO_DATE('2014-03-17','YYYY-MM-DD');0.0;
61;49;16;194;2489339;TO_DATE('2014-02-22','YYYY-MM-DD');0.0;
61;49;27;179;1924225;TO_DATE('2014-03-30','YYYY-MM-DD');0.0;
61;49;28;76;9979036;TO_DATE('2013-12-08','YYYY-MM-DD');0.0;
61;50;16;104;834757;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
61;50;18;157;3025190;TO_DATE('2013-12-28','YYYY-MM-DD');0.0;
61;50;25;177;2855071;TO_DATE('2013-04-29','YYYY-MM-DD');0.0;
61;50;30;95;8605858;TO_DATE('2013-12-29','YYYY-MM-DD');0.0;
63;2;20;66;3789881;TO_DATE('2013-10-07','YYYY-MM-DD');0.0;
63;2;30;19;70556;TO_DATE('2013-05-28','YYYY-MM-DD');0.0;
63;7;29;172;9369981;TO_DATE('2013-09-14','YYYY-MM-DD');0.0;
63;8;11;197;7413742;TO_DATE('2014-04-03','YYYY-MM-DD');0.0;
63;8;15;88;2836581;TO_DATE('2013-06-14','YYYY-MM-DD');0.0;
63;8;20;53;3256785;TO_DATE('2013-12-14','YYYY-MM-DD');0.0;
63;17;21;200;3578701;TO_DATE('2014-03-03','YYYY-MM-DD');0.0;
63;17;22;66;1010584;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
63;17;24;200;4119515;TO_DATE('2014-01-23','YYYY-MM-DD');0.0;
63;17;27;22;6305013;TO_DATE('2013-11-09','YYYY-MM-DD');0.0;
63;20;11;63;9562086;TO_DATE('2013-11-27','YYYY-MM-DD');0.0;
63;20;15;150;1528186;TO_DATE('2014-02-18','YYYY-MM-DD');0.0;
63;20;20;138;5536066;TO_DATE('2013-06-17','YYYY-MM-DD');0.0;
63;20;25;81;9672636;TO_DATE('2013-11-27','YYYY-MM-DD');0.0;
63;20;26;124;7489143;TO_DATE('2013-07-03','YYYY-MM-DD');0.0;
63;21;11;121;2144587;TO_DATE('2014-04-17','YYYY-MM-DD');0.0;
63;21;15;137;3447271;TO_DATE('2013-07-11','YYYY-MM-DD');0.0;
63;21;16;161;3221695;TO_DATE('2013-10-23','YYYY-MM-DD');0.0;
63;21;24;108;3611722;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
63;21;28;55;4080496;TO_DATE('2013-10-11','YYYY-MM-DD');0.0;
63;23;13;186;2452467;TO_DATE('2014-03-18','YYYY-MM-DD');0.0;
63;23;16;72;6447231;TO_DATE('2013-06-13','YYYY-MM-DD');0.0;
63;23;17;78;4785947;TO_DATE('2014-02-07','YYYY-MM-DD');0.0;
63;23;18;190;9055225;TO_DATE('2013-11-19','YYYY-MM-DD');0.0;
63;23;19;40;1802614;TO_DATE('2013-12-13','YYYY-MM-DD');0.0;
63;23;23;182;5635035;TO_DATE('2014-02-03','YYYY-MM-DD');0.0;
63;23;25;130;5868639;TO_DATE('2013-09-02','YYYY-MM-DD');0.0;
63;23;27;173;9001685;TO_DATE('2013-07-18','YYYY-MM-DD');0.0;
63;29;11;28;1819281;TO_DATE('2013-10-27','YYYY-MM-DD');0.0;
63;29;13;40;6331425;TO_DATE('2014-04-22','YYYY-MM-DD');0.0;
63;29;27;183;9850727;TO_DATE('2013-09-28','YYYY-MM-DD');0.0;
63;32;16;84;7122260;TO_DATE('2013-09-27','YYYY-MM-DD');0.0;
63;32;19;111;5673402;TO_DATE('2013-08-03','YYYY-MM-DD');0.0;
63;32;26;72;775243;TO_DATE('2014-02-13','YYYY-MM-DD');0.0;
63;34;11;194;1415730;TO_DATE('2014-04-21','YYYY-MM-DD');0.0;
63;34;12;181;6937084;TO_DATE('2013-10-27','YYYY-MM-DD');0.0;
63;34;22;45;5057424;TO_DATE('2014-03-02','YYYY-MM-DD');0.0;
63;34;30;110;8930883;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
63;38;13;182;9359099;TO_DATE('2013-09-06','YYYY-MM-DD');0.0;
63;38;18;167;8942285;TO_DATE('2013-09-20','YYYY-MM-DD');0.0;
63;38;22;3;858092;TO_DATE('2014-01-24','YYYY-MM-DD');0.0;
63;38;25;49;1230537;TO_DATE('2013-10-11','YYYY-MM-DD');0.0;
63;43;13;194;7185195;TO_DATE('2014-01-30','YYYY-MM-DD');0.0;
63;43;16;180;7017147;TO_DATE('2014-04-13','YYYY-MM-DD');0.0;
63;43;25;45;1604622;TO_DATE('2013-11-06','YYYY-MM-DD');0.0;
63;43;26;54;5208929;TO_DATE('2013-06-02','YYYY-MM-DD');0.0;
63;43;28;21;4521217;TO_DATE('2014-01-02','YYYY-MM-DD');0.0;
63;48;20;178;9156045;TO_DATE('2014-04-13','YYYY-MM-DD');0.0;
63;48;23;114;2873686;TO_DATE('2013-08-04','YYYY-MM-DD');0.0;
63;48;27;18;8882606;TO_DATE('2013-12-25','YYYY-MM-DD');0.0;
63;48;28;107;4255391;TO_DATE('2013-09-07','YYYY-MM-DD');0.0;
65;1;22;97;878665;TO_DATE('2013-10-25','YYYY-MM-DD');0.0;
65;1;27;50;3809296;TO_DATE('2013-07-24','YYYY-MM-DD');0.0;
65;3;16;80;1747937;TO_DATE('2014-04-14','YYYY-MM-DD');0.0;
65;3;18;105;2138465;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
65;3;24;46;1236719;TO_DATE('2014-04-14','YYYY-MM-DD');0.0;
65;3;26;27;996668;TO_DATE('2014-02-08','YYYY-MM-DD');0.0;
65;5;13;57;6043376;TO_DATE('2013-06-27','YYYY-MM-DD');0.0;
65;5;26;130;719483;TO_DATE('2013-09-20','YYYY-MM-DD');0.0;
65;5;27;91;1079807;TO_DATE('2014-02-18','YYYY-MM-DD');0.0;
65;5;30;43;9811286;TO_DATE('2013-05-22','YYYY-MM-DD');0.0;
65;9;11;79;2833996;TO_DATE('2014-03-14','YYYY-MM-DD');0.0;
65;9;14;159;6568112;TO_DATE('2013-10-24','YYYY-MM-DD');0.0;
65;9;25;53;5383985;TO_DATE('2013-11-25','YYYY-MM-DD');0.0;
65;11;21;163;3243342;TO_DATE('2014-03-29','YYYY-MM-DD');0.0;
65;11;23;11;66970;TO_DATE('2013-12-04','YYYY-MM-DD');0.0;
65;12;12;20;1187248;TO_DATE('2014-01-08','YYYY-MM-DD');0.0;
65;12;15;61;4789678;TO_DATE('2013-08-26','YYYY-MM-DD');0.0;
65;12;19;123;4523810;TO_DATE('2013-09-05','YYYY-MM-DD');0.0;
65;12;21;18;3974554;TO_DATE('2013-08-23','YYYY-MM-DD');0.0;
65;12;25;49;9886652;TO_DATE('2013-06-02','YYYY-MM-DD');0.0;
65;14;11;194;9031799;TO_DATE('2014-03-14','YYYY-MM-DD');0.0;
65;14;12;98;2441289;TO_DATE('2013-11-15','YYYY-MM-DD');0.0;
65;14;13;82;5055914;TO_DATE('2013-09-10','YYYY-MM-DD');0.0;
65;14;16;19;6747413;TO_DATE('2013-11-21','YYYY-MM-DD');0.0;
65;14;17;155;4662745;TO_DATE('2013-10-01','YYYY-MM-DD');0.0;
65;14;21;138;9363924;TO_DATE('2014-02-23','YYYY-MM-DD');0.0;
65;14;24;155;216001;TO_DATE('2013-10-31','YYYY-MM-DD');0.0;
65;14;25;22;8170103;TO_DATE('2013-08-05','YYYY-MM-DD');0.0;
65;14;26;160;5541322;TO_DATE('2013-08-26','YYYY-MM-DD');0.0;
65;14;27;79;9196586;TO_DATE('2014-04-17','YYYY-MM-DD');0.0;
65;15;13;196;367226;TO_DATE('2013-11-08','YYYY-MM-DD');0.0;
65;15;19;34;561605;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
65;15;20;68;6820919;TO_DATE('2013-12-10','YYYY-MM-DD');0.0;
65;15;22;146;5303530;TO_DATE('2013-10-02','YYYY-MM-DD');0.0;
65;15;23;125;3225069;TO_DATE('2013-06-27','YYYY-MM-DD');0.0;
65;15;28;28;3986363;TO_DATE('2013-10-04','YYYY-MM-DD');0.0;
65;15;30;57;6992636;TO_DATE('2013-06-08','YYYY-MM-DD');0.0;
65;21;16;160;4059301;TO_DATE('2013-10-31','YYYY-MM-DD');0.0;
65;21;23;5;1475685;TO_DATE('2013-08-02','YYYY-MM-DD');0.0;
65;21;24;130;8732857;TO_DATE('2014-04-05','YYYY-MM-DD');0.0;
65;21;29;101;3685760;TO_DATE('2014-02-25','YYYY-MM-DD');0.0;
65;24;16;171;7617488;TO_DATE('2014-03-28','YYYY-MM-DD');0.0;
65;24;26;70;7814264;TO_DATE('2014-02-03','YYYY-MM-DD');0.0;
65;30;19;139;4241113;TO_DATE('2013-06-13','YYYY-MM-DD');0.0;
65;30;23;45;1139249;TO_DATE('2014-03-30','YYYY-MM-DD');0.0;
65;31;16;18;7713020;TO_DATE('2014-03-03','YYYY-MM-DD');0.0;
65;31;29;111;7280374;TO_DATE('2014-04-05','YYYY-MM-DD');0.0;
65;31;30;164;6369152;TO_DATE('2013-09-14','YYYY-MM-DD');0.0;
65;32;12;114;3322058;TO_DATE('2013-05-17','YYYY-MM-DD');0.0;
65;32;26;102;7333267;TO_DATE('2014-01-08','YYYY-MM-DD');0.0;
65;32;29;147;4933247;TO_DATE('2014-02-04','YYYY-MM-DD');0.0;
65;36;12;153;6016069;TO_DATE('2014-01-07','YYYY-MM-DD');0.0;
65;36;14;98;6718806;TO_DATE('2013-08-08','YYYY-MM-DD');0.0;
65;36;17;130;7521314;TO_DATE('2013-09-26','YYYY-MM-DD');0.0;
65;36;24;168;8340309;TO_DATE('2013-08-08','YYYY-MM-DD');0.0;
65;38;16;150;7871373;TO_DATE('2014-03-04','YYYY-MM-DD');0.0;
65;39;13;162;5451604;TO_DATE('2014-03-03','YYYY-MM-DD');0.0;
65;39;22;37;2353350;TO_DATE('2014-02-03','YYYY-MM-DD');0.0;
65;39;24;68;539424;TO_DATE('2014-04-07','YYYY-MM-DD');0.0;
65;39;26;88;4951206;TO_DATE('2013-05-25','YYYY-MM-DD');0.0;
65;39;28;163;9549682;TO_DATE('2013-12-21','YYYY-MM-DD');0.0;
65;41;11;6;7026155;TO_DATE('2013-08-28','YYYY-MM-DD');0.0;
65;41;13;132;8078208;TO_DATE('2013-12-17','YYYY-MM-DD');0.0;
65;41;18;55;6346300;TO_DATE('2013-06-20','YYYY-MM-DD');0.0;
65;41;26;176;186494;TO_DATE('2013-06-11','YYYY-MM-DD');0.0;
65;44;18;119;8625685;TO_DATE('2013-06-18','YYYY-MM-DD');0.0;
65;44;19;45;7958973;TO_DATE('2014-01-19','YYYY-MM-DD');0.0;
65;44;20;62;1904029;TO_DATE('2013-09-27','YYYY-MM-DD');0.0;
65;44;24;27;870760;TO_DATE('2013-08-06','YYYY-MM-DD');0.0;
65;44;25;47;4392569;TO_DATE('2013-10-30','YYYY-MM-DD');0.0;
65;46;14;107;3939577;TO_DATE('2013-11-21','YYYY-MM-DD');0.0;
65;46;27;28;8655183;TO_DATE('2013-07-17','YYYY-MM-DD');0.0;
65;46;28;105;9791060;TO_DATE('2014-03-28','YYYY-MM-DD');0.0;
65;47;13;172;5130236;TO_DATE('2013-05-26','YYYY-MM-DD');0.0;
65;47;14;49;2568316;TO_DATE('2014-01-11','YYYY-MM-DD');0.0;
65;47;15;176;9304081;TO_DATE('2013-05-07','YYYY-MM-DD');0.0;
65;47;27;106;9229441;TO_DATE('2013-12-12','YYYY-MM-DD');0.0;
65;47;28;78;1884776;TO_DATE('2014-02-16','YYYY-MM-DD');0.0;
65;48;16;79;632055;TO_DATE('2013-12-12','YYYY-MM-DD');0.0;
65;48;21;120;8763645;TO_DATE('2013-07-01','YYYY-MM-DD');0.0;
65;48;23;146;730431;TO_DATE('2013-11-29','YYYY-MM-DD');0.0;
65;48;29;183;941630;TO_DATE('2014-03-16','YYYY-MM-DD');0.0;
65;49;15;120;208455;TO_DATE('2014-03-22','YYYY-MM-DD');0.0;
65;49;27;31;6668880;TO_DATE('2014-04-23','YYYY-MM-DD');0.0;
65;50;25;73;3796362;TO_DATE('2013-10-22','YYYY-MM-DD');0.0;
65;50;27;159;9289234;TO_DATE('2013-10-16','YYYY-MM-DD');0.0;
65;50;29;8;9128990;TO_DATE('2014-01-23','YYYY-MM-DD');0.0;
67;5;19;47;7421258;TO_DATE('2013-10-12','YYYY-MM-DD');0.0;
67;6;15;36;4153907;TO_DATE('2013-10-09','YYYY-MM-DD');0.0;
67;6;16;132;2532146;TO_DATE('2013-08-13','YYYY-MM-DD');0.0;
67;6;17;129;1660828;TO_DATE('2013-06-21','YYYY-MM-DD');0.0;
67;6;19;131;6491085;TO_DATE('2014-03-23','YYYY-MM-DD');0.0;
67;8;11;99;9886350;TO_DATE('2013-11-04','YYYY-MM-DD');0.0;
67;8;15;31;6854321;TO_DATE('2014-01-24','YYYY-MM-DD');0.0;
67;8;21;140;759780;TO_DATE('2014-04-10','YYYY-MM-DD');0.0;
67;8;28;156;7660291;TO_DATE('2014-03-29','YYYY-MM-DD');0.0;
67;9;25;192;5208796;TO_DATE('2013-12-22','YYYY-MM-DD');0.0;
67;9;30;176;9201317;TO_DATE('2013-08-27','YYYY-MM-DD');0.0;
67;12;11;85;7747388;TO_DATE('2013-09-01','YYYY-MM-DD');0.0;
67;12;13;76;7383558;TO_DATE('2014-02-03','YYYY-MM-DD');0.0;
67;12;16;83;8054463;TO_DATE('2014-02-18','YYYY-MM-DD');0.0;
67;12;19;107;6471232;TO_DATE('2014-03-21','YYYY-MM-DD');0.0;
67;12;21;38;8491691;TO_DATE('2013-11-21','YYYY-MM-DD');0.0;
67;13;11;169;6275675;TO_DATE('2013-09-19','YYYY-MM-DD');0.0;
67;13;19;198;230790;TO_DATE('2013-05-12','YYYY-MM-DD');0.0;
67;19;30;136;877639;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
67;20;17;170;9696918;TO_DATE('2013-11-06','YYYY-MM-DD');0.0;
67;20;18;54;8052114;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
67;20;23;12;2204415;TO_DATE('2014-03-22','YYYY-MM-DD');0.0;
67;20;28;104;6175134;TO_DATE('2013-08-12','YYYY-MM-DD');0.0;
67;22;11;169;5936842;TO_DATE('2013-09-24','YYYY-MM-DD');0.0;
67;22;13;96;625171;TO_DATE('2013-04-29','YYYY-MM-DD');0.0;
67;22;16;102;310126;TO_DATE('2014-03-14','YYYY-MM-DD');0.0;
67;22;19;150;3407413;TO_DATE('2014-02-25','YYYY-MM-DD');0.0;
67;25;11;56;9717296;TO_DATE('2013-05-04','YYYY-MM-DD');0.0;
67;25;14;121;3886144;TO_DATE('2014-03-07','YYYY-MM-DD');0.0;
67;25;23;32;416136;TO_DATE('2013-11-14','YYYY-MM-DD');0.0;
67;25;30;142;6182911;TO_DATE('2013-05-06','YYYY-MM-DD');0.0;
67;29;12;10;56935;TO_DATE('2013-11-04','YYYY-MM-DD');0.0;
67;29;14;101;2224454;TO_DATE('2013-05-15','YYYY-MM-DD');0.0;
67;29;23;147;4258484;TO_DATE('2013-05-06','YYYY-MM-DD');0.0;
67;29;28;171;9488067;TO_DATE('2014-01-07','YYYY-MM-DD');0.0;
67;29;29;104;6950969;TO_DATE('2014-03-12','YYYY-MM-DD');0.0;
67;29;30;161;898231;TO_DATE('2013-05-22','YYYY-MM-DD');0.0;
67;32;12;115;8116182;TO_DATE('2014-02-26','YYYY-MM-DD');0.0;
67;32;22;10;3133470;TO_DATE('2013-11-15','YYYY-MM-DD');0.0;
