COD_BODEGA;COD_PEDIDO;
1993;9380549;
2533;9380549;
2350;9380549;
826;6522946;
2975;6522946;
3918;6522946;
1502;9713578;
2876;9713578;
206;2854909;
2593;2854909;
3326;9201962;
3809;9201962;
4003;2430674;
4326;2430674;
2777;2430674;
4439;2430674;
2577;2430674;
727;3896409;
4353;3896409;
851;584546;
1569;584546;
2043;584546;
600;584546;
488;8960453;
1815;9462647;
1258;9462647;
2692;8143380;
1845;8143380;
1195;8143380;
2274;8143380;
3913;7154658;
286;7154658;
567;7154658;
3613;7154658;
854;7154658;
1645;5010673;
4470;5010673;
1052;5010673;
2512;9813634;
3998;9813634;
2103;9813634;
2671;9813634;
2234;9436005;
3419;9436005;
3034;9436005;
3342;9436005;
3505;5415317;
500;4484958;
1015;1693203;
203;1693203;
305;3641939;
3723;3641939;
72;2030423;
14;2030423;
2773;2030423;
4480;2030423;
389;2030423;
1901;3233858;
1285;3233858;
259;3233858;
330;3233858;
1658;5552815;
2221;5552815;
3161;5552815;
280;5552815;
3381;6184322;
269;6184322;
2041;881183;
3192;881183;
1952;889101;
1690;889101;
4487;889101;
4068;889101;
1000;4230599;
1782;4718116;
2099;4718116;
1075;4718116;
124;2843205;
3256;2843205;
3680;2843205;
2038;8121303;
4026;967473;
2647;8447746;
2330;8447746;
732;8447746;
3557;9508252;
3707;9508252;
2303;9508252;
795;9508252;
1314;9508252;
3552;2539708;
385;8384222;
4459;961507;
3299;961507;
4329;8268614;
3944;8268614;
4285;2669339;
3127;2669339;
1189;2669339;
3803;2669339;
1507;9592875;
3804;4521796;
4288;4521796;
2826;5178418;
3746;5178418;
791;5178418;
1449;860312;
2524;860312;
2924;860312;
2395;1611023;
1941;1611023;
2665;7891472;
107;7891472;
238;7891472;
540;7891472;
2039;7891472;
1095;1163666;
4298;1163666;
4409;1163666;
4011;1163666;
4418;1163666;
477;8757609;
4334;8757609;
3618;7362769;
2047;7362769;
1244;7362769;
2013;5492285;
1630;5492285;
36;5492285;
2291;1724504;
2154;1724504;
3932;1724504;
2707;1724504;
1912;9727245;
3302;9727245;
2448;9727245;
3138;9727245;
1977;816643;
2845;816643;
2232;816643;
3340;9685748;
3837;9685748;
680;1930080;
60;7868081;
2576;7868081;
3232;7868081;
2383;7868081;
4240;3894126;
3454;3894126;
2840;3894126;
2644;5644235;
2555;5644235;
3840;5644235;
3550;5644235;
2476;4268557;
1037;4268557;
2723;4268557;
4035;4268557;
2831;1711715;
2685;1711715;
1637;1711715;
2964;1711715;
1390;4578391;
2535;4578391;
3998;4578391;
347;4578391;
3184;4578391;
3314;4293033;
3567;7395387;
2891;7395387;
284;7395387;
3232;3311884;
3926;3311884;
171;3311884;
3119;3311884;
1924;6529030;
4001;6529030;
75;6529030;
2504;6529030;
807;6529030;
4419;4784462;
4165;6765625;
276;6765625;
1361;6765625;
137;6765625;
1581;9861027;
1527;9861027;
253;9861027;
3852;9861027;
1997;9545819;
858;9545819;
305;9545819;
354;9545819;
2862;1939350;
3388;1939350;
4335;1939350;
1669;1939350;
943;8790478;
2224;2176471;
140;2176471;
2259;2176471;
4471;2176471;
2916;8260381;
3512;4112603;
3508;4112603;
298;4658097;
351;1419479;
2002;1419479;
2767;1419479;
3218;2864463;
2507;2864463;
1967;2864463;
3025;6669125;
340;6669125;
2886;6669125;
1789;4128670;
176;4128670;
4139;4128670;
2974;4128670;
4206;3122658;
3295;1716945;
530;1716945;
3091;8554554;
244;8554554;
2010;8554554;
4088;8554554;
1769;8554554;
1223;4381705;
1301;4381705;
3625;4381705;
140;4381705;
2154;1408439;
4425;1408439;
2323;1408439;
1955;6203628;
1117;1602560;
313;1602560;
347;1602560;
4038;1602560;
1028;9082336;
2855;178748;
459;178748;
2663;5291895;
2326;5291895;
2893;5291895;
2177;4904576;
1900;4904576;
3930;4904576;
2161;3067304;
2798;3067304;
3420;3067304;
1003;2738589;
2917;2738589;
1768;2738589;
3135;8489633;
115;8489633;
538;8489633;
697;8489633;
2055;8489633;
2192;1090733;
1612;2599976;
2595;2599976;
809;2599976;
3995;2599976;
1813;2599976;
3849;2068539;
103;2068539;
2351;2068539;
1230;2068539;
816;2068539;
3710;8028973;
2233;8028973;
4260;8028973;
4430;8028973;
2002;8896192;
655;8896192;
2326;7002731;
2343;7002731;
1301;7421906;
624;7421906;
3130;7421906;
1337;2021525;
4127;2103894;
2235;2103894;
1732;2103894;
3409;2103894;
3874;9102203;
847;9102203;
1187;9102203;
2197;9102203;
197;9102203;
2336;3568078;
3283;3568078;
3541;5772424;
256;5772424;
3568;9053706;
1233;7892278;
3119;7892278;
3023;7892278;
1584;5053073;
1479;5053073;
2579;5053073;
2282;5053073;
1182;5053073;
62;577553;
160;577553;
4304;577553;
255;1171426;
3144;8604776;
3607;8604776;
4293;8604776;
1491;8604776;
2451;8604776;
3718;6240868;
3147;6240868;
2487;6435883;
1192;6435883;
564;6435883;
2437;6435883;
2117;6435883;
3176;1122182;
787;1122182;
2600;3046691;
3749;3046691;
1813;3046691;
2891;4529373;
1137;4529373;
2069;328843;
908;328843;
1322;4732304;
4278;4732304;
4081;4732304;
253;4732304;
745;4732304;
964;5861629;
77;5861629;
2934;3310357;
4390;3310357;
1797;5653958;
2427;3163427;
1756;3163427;
3287;3163427;
806;4470490;
3158;4470490;
2503;3766655;
4324;3766655;
1087;8515192;
4289;7114138;
1496;5606389;
3432;5606389;
857;5606389;
3073;5606389;
1969;2020510;
77;2020510;
2107;2020510;
3049;2020510;
4003;2474003;
410;2474003;
681;2474003;
3360;4997841;
4486;4997841;
3202;4997841;
3513;4997841;
509;4997841;
1618;3867613;
726;3867613;
1802;3867613;
3559;3867613;
2961;7158890;
2599;7158890;
1356;7158890;
2150;7158890;
982;5812915;
2102;5812915;
3896;5812915;
2384;8304762;
2594;8304762;
4042;8304762;
2826;8304762;
2928;799651;
1723;799651;
3083;799651;
1822;2600197;
2944;2600197;
2133;8278959;
714;3206764;
510;3206764;
4303;3206764;
2636;2510650;
401;2510650;
2706;2510650;
1441;2510650;
4010;1728117;
1402;1728117;
3088;1728117;
3653;1728117;
2874;1728117;
2621;6403433;
4137;6403433;
1263;6403433;
3219;6403433;
1095;8587100;
2077;8587100;
2125;8587100;
2675;3910503;
4048;8176337;
663;8176337;
2621;8176337;
144;8176337;
2898;1134005;
1775;1134005;
3047;313800;
2926;313800;
558;313800;
2591;541673;
46;541673;
1502;541673;
4380;541673;
1717;2541910;
2175;4299863;
1665;7597727;
518;611962;
1573;611962;
4414;611962;
3254;9417621;
3639;9417621;
1453;9417621;
3858;9417621;
2406;4969537;
3430;4969537;
3424;4273994;
593;4273994;
41;4273994;
3229;4273994;
3596;6098436;
1091;6098436;
4353;4340959;
4294;4340959;
4406;4340959;
3147;4340959;
846;4340959;
2948;4310209;
1066;869865;
221;869865;
823;869865;
2496;869865;
2283;869865;
503;9343749;
2162;9343749;
827;2539456;
617;2539456;
1390;2539456;
3803;2408369;
338;2408369;
4478;2408369;
1303;2408369;
3570;4633658;
4431;7431625;
3611;7431625;
2713;7431625;
2144;7431625;
2976;8213770;
327;8213770;
517;8213770;
1669;8213770;
894;6330950;
2326;6330950;
1697;6330950;
4427;6330950;
2704;6644135;
149;6644135;
2864;6644135;
1474;5120595;
3926;3515584;
1985;3515584;
3648;3515584;
4073;1836865;
1220;1836865;
29;1836865;
3952;1836865;
4188;9286463;
3509;9286463;
3025;9286463;
260;9286463;
2464;2093741;
2139;6191058;
3934;6191058;
2460;6191058;
3261;6191058;
4421;3879494;
2109;9036595;
1058;9036595;
431;9036595;
4473;5741366;
1535;5741366;
715;5515678;
1476;5515678;
1540;5515678;
4019;6331025;
2412;8172694;
3471;3042749;
2650;5475077;
1800;5475077;
1193;5475077;
3313;5475077;
4416;8435115;
685;8435115;
1698;1162216;
939;1162216;
309;1162216;
2943;1162216;
3953;3445241;
85;3445241;
3152;5672982;
3944;2778663;
3348;2778663;
882;6415573;
4086;9351488;
792;9351488;
615;9351488;
1493;9351488;
1920;7258277;
650;7258277;
3744;3330741;
1261;3330741;
3869;3330741;
2244;3330741;
1702;1693650;
1903;1693650;
4193;6820581;
1282;7646440;
3549;7646440;
2019;7646440;
3467;7646440;
1398;6730803;
4470;5173174;
303;5173174;
2734;5173174;
1461;5173174;
3227;7480964;
4440;7480964;
2514;7480964;
1959;7480964;
409;3976508;
2127;3976508;
2327;3976508;
4122;3976508;
1053;3363791;
565;3363791;
988;3363791;
3472;3363791;
910;3363791;
1746;8225958;
2098;8225958;
604;8225958;
201;973172;
3156;973172;
157;973172;
1993;973172;
303;973172;
1507;6289609;
2804;6289609;
3677;7838510;
2949;8854998;
2459;8854998;
3464;820727;
733;820727;
2528;820727;
461;820727;
4387;820727;
986;5171627;
224;5171627;
435;5171627;
1697;8227665;
48;8227665;
1235;8227665;
690;8227665;
3495;7827230;
2673;7827230;
2832;7827230;
51;7827230;
1989;819263;
4268;819263;
2772;819263;
1813;819263;
2611;3601472;
1682;3601472;
213;3601472;
801;9937188;
3418;9937188;
1952;9937188;
600;9937188;
46;9937188;
500;1016503;
3950;2263489;
1091;2263489;
4368;2263489;
991;2263489;
1362;4756068;
4002;4756068;
4432;4756068;
4103;4756068;
1398;3490571;
725;7144260;
2598;7743536;
1445;7743536;
4224;7743536;
2967;7743536;
2458;7743536;
3849;7731994;
1637;6992863;
2691;6992863;
332;6992863;
818;6992863;
3281;6992863;
954;9202822;
4169;9202822;
3444;9202822;
4317;9202822;
615;2278488;
1914;5336581;
3325;5336581;
1919;5336581;
3312;5336581;
175;8707033;
503;8707033;
3422;4683313;
3714;4683313;
2864;6904161;
4050;6904161;
1315;7893569;
3332;7893569;
3577;7893569;
624;7893569;
3535;1964636;
1975;1964636;
349;1964636;
917;3137181;
2764;3137181;
2842;3137181;
1605;3137181;
1919;3137181;
370;7642770;
716;7642770;
516;7642770;
3129;7642770;
753;8362663;
2437;7422913;
900;7617764;
558;5940566;
4037;5940566;
638;3335960;
2114;3335960;
3586;3335960;
997;3335960;
1485;4181371;
1344;4181371;
2394;8552816;
2734;8552816;
1576;8552816;
984;8552816;
1951;2466350;
4427;2466350;
25;2466350;
1955;1332511;
2679;1332511;
2984;1332511;
249;1332511;
1871;6732928;
1277;8505405;
3412;8505405;
3586;5662371;
3943;5662371;
2264;2380355;
1369;2380355;
660;2380355;
2188;2380355;
3052;2380355;
4223;3072061;
321;3072061;
2400;3072061;
3112;3072061;
353;8608261;
289;8608261;
2365;8608261;
3289;8608261;
695;8608261;
1149;6430720;
1679;6430720;
4446;6430720;
860;6430720;
3325;3405789;
1767;3405789;
2639;3405789;
1097;3405789;
3941;3390740;
2094;3390740;
1509;3390740;
4250;3390740;
2505;3390740;
3077;1857011;
2585;1857011;
2883;1857011;
1651;9749774;
3685;9749774;
3381;9749774;
4178;9749774;
4316;9749774;
3222;8006669;
3543;8006669;
2166;3765888;
3698;3765888;
2807;2843633;
767;2843633;
1693;2843633;
3397;2843633;
1823;2843633;
269;3245209;
724;3245209;
3265;3245209;
3530;3245209;
575;7690140;
737;7690140;
373;2377525;
3394;5108763;
3921;5108763;
1233;5108763;
2998;5108763;
829;8521291;
2514;8521291;
4443;8521291;
3603;655240;
2980;9808408;
1014;3072187;
2587;8992898;
1583;8992898;
1351;9705000;
449;9705000;
1155;867929;
2274;867929;
4348;2384374;
3295;2384374;
1429;537932;
1553;3838951;
1207;3838951;
761;210347;
2204;210347;
2324;210347;
3550;210347;
2530;1537829;
3716;1537829;
3118;4053391;
2955;4053391;
3086;8178178;
4141;8178178;
678;8178178;
314;3066060;
2874;3066060;
2289;3066060;
1182;9767909;
2946;9767909;
1765;9767909;
3111;9767909;
4361;5566593;
791;5566593;
2864;5566593;
3930;5517868;
2542;5517868;
240;5517868;
4423;5517868;
3116;5517868;
4334;3624963;
3449;3624963;
2735;3624963;
309;3478859;
4281;3478859;
2443;1795967;
3206;1795967;
2608;1795967;
183;2273605;
1203;6418636;
235;6418636;
2914;6418636;
2173;6418636;
4003;7365167;
1087;725904;
3421;725904;
3497;4307357;
667;3047353;
3544;6007480;
3923;6007480;
2713;6007480;
632;6007480;
2501;6007480;
3712;3878759;
4485;3878759;
1374;6352844;
2876;5380579;
78;5380579;
1626;1348443;
364;1348443;
287;1348443;
1606;3145402;
4343;8320448;
683;8320448;
404;8029426;
2835;8029426;
1782;8029426;
2140;2767000;
467;2767000;
1622;651764;
3217;3883396;
2234;3883396;
3871;3883396;
1839;3883396;
1065;3883396;
1709;2931295;
80;2931295;
1661;2386951;
3888;2386951;
3769;2386951;
1694;3778100;
3522;3778100;
1758;8406353;
3088;8406353;
4231;8406353;
1191;8406353;
1155;9004388;
3257;4549900;
4136;4108538;
3061;4108538;
2967;4108538;
3994;9841755;
3912;9841755;
117;9841755;
846;3199644;
4334;3199644;
266;3199644;
2354;1164393;
2922;1164393;
3305;871934;
2996;871934;
2154;871934;
3667;871934;
3823;871934;
876;7746649;
3295;7746649;
2264;7746649;
3807;7746649;
2351;4324876;
660;4324876;
4038;4324876;
2471;4324876;
66;3074839;
62;6795318;
1824;2471621;
449;2471621;
1029;2471621;
3754;6454159;
1573;6454159;
3251;6454159;
1829;242036;
3239;242036;
305;242036;
858;242036;
981;4607765;
481;4607765;
3719;4607765;
2466;4607765;
3646;4607765;
4463;541139;
3115;541139;
585;541139;
2582;1759864;
3539;1759864;
3639;1759864;
1845;1759864;
2637;1759864;
4334;7663898;
929;8494325;
2399;8494325;
1012;8494325;
3266;411380;
265;411380;
2048;411380;
37;411380;
4011;411380;
3354;962159;
3104;962159;
3760;6321855;
1506;6321855;
3487;6321855;
1075;6321855;
3823;1062299;
3516;1062299;
363;1062299;
1837;6012249;
2237;6012249;
2764;6012249;
137;6012249;
1117;6509952;
625;6509952;
2121;6509952;
4130;6509952;
581;6509952;
2855;6930863;
2788;9472875;
2764;9472875;
1378;6686243;
3918;6686243;
193;9638361;
1090;9638361;
1030;6290498;
263;6290498;
3771;6290498;
3698;6290498;
505;4257033;
4280;4257033;
1012;4257033;
3616;4257033;
4474;4257033;
3461;9950114;
2586;9950114;
4367;1794420;
3722;1794420;
3841;1794420;
1676;1794420;
327;386623;
3513;386623;
4443;386623;
3373;463474;
2459;463474;
472;463474;
1664;463474;
2614;606499;
242;606499;
993;606499;
1896;606499;
82;606499;
3217;332718;
1783;5565642;
602;5565642;
3119;5565642;
3721;5565642;
548;872754;
3723;872754;
2375;872754;
3771;872754;
295;872754;
1397;6379166;
1283;4458327;
175;4458327;
4354;4458327;
3876;4458327;
2776;4159613;
1454;4159613;
4427;4159613;
348;4159613;
2704;4159613;
910;3134334;
2444;3134334;
3625;3134334;
4329;3134334;
2390;8106867;
2410;8106867;
1902;8106867;
2992;732563;
677;732563;
1178;2136963;
3457;2136963;
1155;9850532;
3631;9545434;
2659;9545434;
362;9545434;
2539;6356952;
837;3442874;
290;3442874;
993;3442874;
4460;3442874;
2916;9907122;
785;9907122;
2179;9907122;
1495;9907122;
3343;440519;
1291;3931256;
2778;5801717;
3095;5801717;
4060;5801717;
2588;4528218;
4087;4528218;
1414;4528218;
3203;2527616;
2879;2527616;
3870;2527616;
708;8499540;
2201;8499540;
3912;8499540;
2396;8499540;
3606;9804656;
1414;9804656;
2080;9804656;
497;9804656;
3778;5401925;
259;5823789;
2658;5823789;
2598;5823789;
3571;6707721;
1167;6707721;
4309;6707721;
1798;1480942;
2806;1480942;
248;1480942;
2078;1479909;
2816;1479909;
1995;1479909;
2845;1479909;
1065;3841813;
4313;3841813;
3677;3841813;
795;2124547;
3625;2124547;
133;2124547;
1072;8330116;
3470;8330116;
3563;8330116;
2617;8330116;
3227;8330116;
148;3249779;
3760;3249779;
3171;3249779;
1574;3249779;
4450;3249779;
826;81553;
3557;3674362;
2642;3674362;
2908;3674362;
4299;3674362;
681;4428747;
223;9394807;
618;9394807;
2166;9394807;
3481;9394807;
979;3973674;
307;3973674;
4392;3973674;
3845;2654794;
4029;597358;
840;9871767;
808;9871767;
3018;9871767;
1669;4196918;
2376;5197925;
1706;5197925;
2570;7552623;
1070;7724117;
4470;7724117;
3804;7724117;
2301;7724117;
3252;3180219;
3390;4227783;
1788;4227783;
1795;262174;
3014;262174;
1497;262174;
1689;262174;
2983;1646594;
916;1646594;
4024;1646594;
2497;1646594;
3950;1646594;
3078;2652752;
147;2652752;
4327;6570104;
4144;6570104;
1835;6570104;
2321;6570104;
797;6570104;
3062;6508025;
3752;6508025;
2171;8993732;
1993;8993732;
4182;9860271;
870;9860271;
719;1587101;
2180;1587101;
758;1313321;
2728;1313321;
2690;1313321;
3939;1313321;
4199;6959045;
2048;6959045;
3429;6959045;
3825;6959045;
2699;2040706;
4490;2040706;
2028;2040706;
1943;2040706;
1436;2189997;
2040;2189997;
1851;2189997;
777;2189997;
2983;9516148;
2796;9516148;
3251;9516148;
3312;8558884;
3917;8558884;
1247;8558884;
1100;8558884;
4416;8558884;
3249;5043087;
2576;5043087;
4177;5043087;
2326;3727168;
2736;3727168;
4382;3727168;
247;3727168;
4025;3727168;
2294;7600606;
1279;7600606;
537;8302328;
3790;8302328;
195;1816328;
2874;1816328;
3799;1816328;
2226;8195789;
3223;8195789;
192;8195789;
3030;8195789;
1291;8195789;
4351;3355332;
2986;6290641;
3168;6290641;
2451;2063990;
152;8384151;
4081;8384151;
3381;8384151;
1583;7963825;
2229;7973812;
3291;7973812;
4261;7973812;
4375;293383;
3430;293383;
3606;293383;
949;3343350;
2574;7536732;
2827;7536732;
403;7536732;
2880;7536732;
1924;7536732;
320;4633532;
4081;9878999;
2025;9878999;
2786;9878999;
3874;9878999;
166;9878999;
2773;4581242;
3415;1571351;
3038;1571351;
3862;1571351;
3760;1432859;
4479;1432859;
568;9077279;
3199;3270203;
2725;8608449;
3064;8608449;
40;8608449;
135;8608449;
957;8608449;
1760;2047895;
3638;9313257;
3735;9313257;
2884;9313257;
1734;9313257;
4496;5940613;
1695;5940613;
3106;5940613;
2351;5940613;
1539;9231272;
2252;9231272;
3462;5380149;
2032;5380149;
1628;7689770;
417;7689770;
3025;6618677;
2367;6618677;
1708;6618677;
3294;102285;
2336;102285;
1968;3028249;
2519;3282165;
1285;3282165;
2505;3282165;
354;3282165;
4249;1534502;
32;1534502;
240;1534502;
159;1534502;
2501;9398299;
839;4107958;
3613;4107958;
562;4107958;
2078;4107958;
2306;4107958;
3607;6654171;
1255;779190;
990;779190;
2951;5228801;
2337;5228801;
4315;5228801;
640;5228801;
3318;2082344;
3984;2082344;
3628;2082344;
1223;2082344;
4185;6515748;
4167;6515748;
1657;6515748;
3527;6515748;
1954;1144903;
2825;1144903;
448;228636;
4380;228636;
2672;4593338;
4201;4593338;
1639;4593338;
2404;4593338;
1173;2749773;
328;7057597;
1792;7057597;
3701;7057597;
2603;7057597;
335;4976678;
2128;4976678;
1673;4976678;
4137;9724969;
910;3805673;
2275;3805673;
1776;3805673;
981;3805673;
2472;3805673;
4392;6737456;
1862;6737456;
727;5722141;
2924;5722141;
2402;5722141;
1585;5722141;
4116;5722141;
2318;8824658;
209;8824658;
621;8824658;
3811;8824658;
2993;8824658;
1503;1521865;
1314;1521865;
3181;1521865;
1195;1521865;
4309;1521865;
747;154427;
3196;154427;
553;154427;
2681;154427;
3521;2662285;
1045;4486886;
1732;4486886;
4054;4486886;
840;4486886;
2114;4486886;
2960;4201449;
885;4201449;
2012;1284501;
1692;7378675;
2200;7378675;
4256;7378675;
486;7378675;
4213;7378675;
1247;1067670;
29;1067670;
256;1067670;
698;8038516;
4298;8038516;
3026;8038516;
3556;8038516;
2635;8358501;
3489;2225975;
3634;2225975;
3908;2225975;
2595;2225975;
2496;2225975;
454;8887928;
1993;8887928;
520;8887928;
4432;3182621;
617;3182621;
1076;9459895;
3850;7128788;
2076;7128788;
3311;7128788;
707;4132599;
3019;4132599;
2692;4132599;
2251;4132599;
3293;4132599;
2404;9230537;
3850;9230537;
2420;1087419;
2465;1087419;
3626;1087419;
2644;1087419;
4179;1300495;
45;1300495;
2452;1036027;
1554;1036027;
943;1036027;
2998;1036027;
2452;5622697;
1900;5622697;
1003;1655302;
1228;1655302;
2291;1655302;
2618;1655302;
2088;1655302;
3223;6970578;
1319;6970578;
2435;6970578;
3129;6970578;
582;1435147;
3109;1435147;
2897;405220;
4079;405220;
4106;405220;
496;6620092;
2823;6620092;
1122;8121769;
4064;7120450;
1566;7120450;
1073;7120450;
3183;7120450;
455;2713328;
2571;2713328;
691;2713328;
2534;6302374;
100;6302374;
2706;6302374;
4279;1423790;
1555;2926534;
2221;2926534;
3186;9697678;
2804;9697678;
2868;9697678;
2664;9697678;
1802;9697678;
2076;5518515;
3381;5518515;
1314;5400886;
2539;5400886;
4479;3029875;
3931;8707947;
4208;8707947;
569;406281;
1274;406281;
4456;406281;
3356;406281;
1496;3180831;
1287;3180831;
3795;3180831;
3507;3180831;
1988;7207743;
921;1409717;
2313;1409717;
3329;1409717;
2616;2360419;
2472;2360419;
995;2360419;
3220;411405;
2318;4725949;
4096;4725949;
838;4725949;
3597;4725949;
575;4725949;
3912;6949462;
12;4545959;
590;1530021;
3938;1530021;
3117;1530021;
2305;4888805;
140;4888805;
2222;4645649;
1782;4645649;
2447;4645649;
762;5417378;
811;5417378;
4408;5417378;
4171;5417378;
2023;4759663;
2876;7421514;
3539;8423412;
2186;8951780;
1855;8951780;
551;8951780;
3968;8951780;
4214;8951780;
675;5319651;
861;5319651;
2220;5319651;
609;1148003;
2962;1148003;
3313;1148003;
3215;5779598;
1760;9162294;
3161;9162294;
1819;9162294;
1661;9162294;
4084;9162294;
435;6558551;
3834;6558551;
3641;6558551;
4290;6558551;
4008;9727903;
3266;9727903;
2768;9727903;
718;1896996;
3194;1896996;
3797;1896996;
3422;1896996;
2318;6415595;
665;6415595;
1373;4618330;
2913;4618330;
4218;4618330;
3134;4618330;
3046;238471;
2830;238471;
3484;9935126;
4497;9935126;
3821;9935126;
1050;9510871;
4444;9510871;
313;9510871;
3028;9510871;
1797;3754348;
3901;8947260;
1437;8947260;
1156;8947260;
4199;8947260;
2871;8947260;
2266;1539581;
986;1539581;
2273;1539581;
2326;1539581;
1531;7096924;
1574;7096924;
3649;7096924;
245;7096924;
1943;5208485;
2160;5208485;
1551;5208485;
4035;1486939;
1592;1486939;
763;1486939;
2613;1486939;
2229;4636381;
985;4636381;
1945;4169814;
4175;4169814;
2339;2752285;
2756;2752285;
3515;2752285;
2568;2752285;
3837;1273320;
3073;1273320;
4445;3629403;
1155;1604532;
97;1604532;
781;1604532;
3856;1604532;
3261;6369608;
982;6369608;
