COD_BODEGA;COD_PEDIDO;TIPO_NOTIFICACION;MENSAJE_E_MAIL;
2644;5644235;'Balanceo Bodega';'La bodega con identificador 2644 está enviando productos a una nueva bodega.';
4115;4268557;'Cierre Bodega';'La bodega con identificador 4115 está en mantenimiento.';
3774;1711715;'Cierre Bodega';'La bodega con identificador 3774 está en ampliacion.';
2344;4293033;'Cierre Bodega';'La bodega con identificador 2344 está en mantenimiento.';
1597;4293033;'Cierre Bodega';'La bodega con identificador 1597 está en mantenimiento.';
2085;4293033;'Cierre Bodega';'La bodega con identificador 2085 está en ampliacion.';
482;7395387;'Cierre Bodega';'La bodega con identificador 482 está en mantenimiento.';
961;4784462;'Cierre Bodega';'La bodega con identificador 961 está en ampliacion.';
1691;6765625;'Cierre Bodega';'La bodega con identificador 1691 está en mantenimiento.';
740;9545819;'Cierre Bodega';'La bodega con identificador 740 está en mantenimiento.';
4271;1939350;'Cierre Bodega';'La bodega con identificador 4271 está en mantenimiento.';
4499;4112603;'Cierre Bodega';'La bodega con identificador 4499 está en mantenimiento.';
3187;9505925;'Cierre Bodega';'La bodega con identificador 3187 está en ampliacion.';
2106;2864463;'Cierre Bodega';'La bodega con identificador 2106 está en ampliacion.';
699;3122658;'Cierre Bodega';'La bodega con identificador 699 está en ampliacion.';
394;3122658;'Cierre Bodega';'La bodega con identificador 394 está en mantenimiento.';
4088;8554554;'Balanceo Bodega';'La bodega con identificador 4088 está enviando productos a una nueva bodega.';
3625;4381705;'Balanceo Bodega';'La bodega con identificador 3625 está enviando productos a una nueva bodega.';
2855;178748;'Balanceo Bodega';'La bodega con identificador 2855 está enviando productos a una nueva bodega.';
2917;2738589;'Balanceo Bodega';'La bodega con identificador 2917 está enviando productos a una nueva bodega.';
2192;1090733;'Balanceo Bodega';'La bodega con identificador 2192 está enviando productos a una nueva bodega.';
103;2068539;'Balanceo Bodega';'La bodega con identificador 103 está enviando productos a una nueva bodega.';
2002;8896192;'Balanceo Bodega';'La bodega con identificador 2002 está enviando productos a una nueva bodega.';
2822;7002731;'Cierre Bodega';'La bodega con identificador 2822 está en mantenimiento.';
2355;7421906;'Cierre Bodega';'La bodega con identificador 2355 está en ampliacion.';
1119;7421906;'Cierre Bodega';'La bodega con identificador 1119 está en ampliacion.';
1213;2021525;'Cierre Bodega';'La bodega con identificador 1213 está en ampliacion.';
833;2103894;'Cierre Bodega';'La bodega con identificador 833 está en mantenimiento.';
160;577553;'Balanceo Bodega';'La bodega con identificador 160 está enviando productos a una nueva bodega.';
2120;4684996;'Cierre Bodega';'La bodega con identificador 2120 está en mantenimiento.';
1882;6240868;'Cierre Bodega';'La bodega con identificador 1882 está en ampliacion.';
1721;328843;'Cierre Bodega';'La bodega con identificador 1721 está en ampliacion.';
2370;5861629;'Cierre Bodega';'La bodega con identificador 2370 está en ampliacion.';
1627;5653958;'Cierre Bodega';'La bodega con identificador 1627 está en mantenimiento.';
2427;3163427;'Balanceo Bodega';'La bodega con identificador 2427 está enviando productos a una nueva bodega.';
2243;3163427;'Cierre Bodega';'La bodega con identificador 2243 está en mantenimiento.';
1756;3163427;'Balanceo Bodega';'La bodega con identificador 1756 está enviando productos a una nueva bodega.';
1496;5606389;'Balanceo Bodega';'La bodega con identificador 1496 está enviando productos a una nueva bodega.';
513;1400294;'Cierre Bodega';'La bodega con identificador 513 está en ampliacion.';
2829;3867613;'Cierre Bodega';'La bodega con identificador 2829 está en mantenimiento.';
1356;7158890;'Balanceo Bodega';'La bodega con identificador 1356 está enviando productos a una nueva bodega.';
1330;7158890;'Cierre Bodega';'La bodega con identificador 1330 está en mantenimiento.';
3149;8304762;'Cierre Bodega';'La bodega con identificador 3149 está en mantenimiento.';
1723;799651;'Balanceo Bodega';'La bodega con identificador 1723 está enviando productos a una nueva bodega.';
61;3206764;'Cierre Bodega';'La bodega con identificador 61 está en mantenimiento.';
2770;3206764;'Cierre Bodega';'La bodega con identificador 2770 está en ampliacion.';
4159;2510650;'Cierre Bodega';'La bodega con identificador 4159 está en mantenimiento.';
296;3910503;'Cierre Bodega';'La bodega con identificador 296 está en ampliacion.';
4380;541673;'Balanceo Bodega';'La bodega con identificador 4380 está enviando productos a una nueva bodega.';
2556;2541910;'Cierre Bodega';'La bodega con identificador 2556 está en mantenimiento.';
1091;6098436;'Balanceo Bodega';'La bodega con identificador 1091 está enviando productos a una nueva bodega.';
4294;4340959;'Balanceo Bodega';'La bodega con identificador 4294 está enviando productos a una nueva bodega.';
95;4310209;'Cierre Bodega';'La bodega con identificador 95 está en mantenimiento.';
3738;2408369;'Cierre Bodega';'La bodega con identificador 3738 está en ampliacion.';
3460;6330950;'Cierre Bodega';'La bodega con identificador 3460 está en ampliacion.';
2061;5120595;'Cierre Bodega';'La bodega con identificador 2061 está en ampliacion.';
824;1836865;'Cierre Bodega';'La bodega con identificador 824 está en mantenimiento.';
1172;9286463;'Cierre Bodega';'La bodega con identificador 1172 está en ampliacion.';
1627;5741366;'Cierre Bodega';'La bodega con identificador 1627 está en mantenimiento.';
4091;5515678;'Cierre Bodega';'La bodega con identificador 4091 está en ampliacion.';
4451;6331025;'Cierre Bodega';'La bodega con identificador 4451 está en mantenimiento.';
3922;7646440;'Cierre Bodega';'La bodega con identificador 3922 está en mantenimiento.';
412;5173174;'Cierre Bodega';'La bodega con identificador 412 está en mantenimiento.';
1461;5173174;'Balanceo Bodega';'La bodega con identificador 1461 está enviando productos a una nueva bodega.';
3122;3976508;'Cierre Bodega';'La bodega con identificador 3122 está en mantenimiento.';
308;6289609;'Cierre Bodega';'La bodega con identificador 308 está en mantenimiento.';
2528;820727;'Balanceo Bodega';'La bodega con identificador 2528 está enviando productos a una nueva bodega.';
1816;5171627;'Cierre Bodega';'La bodega con identificador 1816 está en ampliacion.';
2333;5171627;'Cierre Bodega';'La bodega con identificador 2333 está en ampliacion.';
4170;7827230;'Cierre Bodega';'La bodega con identificador 4170 está en mantenimiento.';
1989;819263;'Balanceo Bodega';'La bodega con identificador 1989 está enviando productos a una nueva bodega.';
4098;819263;'Cierre Bodega';'La bodega con identificador 4098 está en mantenimiento.';
610;3601472;'Cierre Bodega';'La bodega con identificador 610 está en mantenimiento.';
3785;1016503;'Cierre Bodega';'La bodega con identificador 3785 está en mantenimiento.';
411;2263489;'Cierre Bodega';'La bodega con identificador 411 está en ampliacion.';
3131;3490571;'Cierre Bodega';'La bodega con identificador 3131 está en mantenimiento.';
1348;7144260;'Cierre Bodega';'La bodega con identificador 1348 está en ampliacion.';
3260;9202822;'Cierre Bodega';'La bodega con identificador 3260 está en ampliacion.';
615;2278488;'Balanceo Bodega';'La bodega con identificador 615 está enviando productos a una nueva bodega.';
2719;8707033;'Cierre Bodega';'La bodega con identificador 2719 está en mantenimiento.';
3136;8707033;'Cierre Bodega';'La bodega con identificador 3136 está en mantenimiento.';
1288;7893569;'Cierre Bodega';'La bodega con identificador 1288 está en ampliacion.';
1781;7642770;'Cierre Bodega';'La bodega con identificador 1781 está en mantenimiento.';
1701;7617764;'Cierre Bodega';'La bodega con identificador 1701 está en mantenimiento.';
3072;8552816;'Cierre Bodega';'La bodega con identificador 3072 está en ampliacion.';
130;2466350;'Cierre Bodega';'La bodega con identificador 130 está en ampliacion.';
2264;2380355;'Balanceo Bodega';'La bodega con identificador 2264 está enviando productos a una nueva bodega.';
3052;2380355;'Balanceo Bodega';'La bodega con identificador 3052 está enviando productos a una nueva bodega.';
3200;3072061;'Cierre Bodega';'La bodega con identificador 3200 está en mantenimiento.';
2066;3405789;'Cierre Bodega';'La bodega con identificador 2066 está en mantenimiento.';
59;8521291;'Cierre Bodega';'La bodega con identificador 59 está en ampliacion.';
626;3072187;'Cierre Bodega';'La bodega con identificador 626 está en ampliacion.';
4115;3072187;'Cierre Bodega';'La bodega con identificador 4115 está en mantenimiento.';
2176;3072187;'Cierre Bodega';'La bodega con identificador 2176 está en mantenimiento.';
3785;8992898;'Cierre Bodega';'La bodega con identificador 3785 está en mantenimiento.';
875;9705000;'Cierre Bodega';'La bodega con identificador 875 está en ampliacion.';
1467;537932;'Cierre Bodega';'La bodega con identificador 1467 está en ampliacion.';
3663;537932;'Cierre Bodega';'La bodega con identificador 3663 está en ampliacion.';
1109;537932;'Cierre Bodega';'La bodega con identificador 1109 está en ampliacion.';
1086;3838951;'Cierre Bodega';'La bodega con identificador 1086 está en ampliacion.';
2556;8572298;'Cierre Bodega';'La bodega con identificador 2556 está en mantenimiento.';
1001;210347;'Cierre Bodega';'La bodega con identificador 1001 está en ampliacion.';
2530;1537829;'Balanceo Bodega';'La bodega con identificador 2530 está enviando productos a una nueva bodega.';
3245;1537829;'Cierre Bodega';'La bodega con identificador 3245 está en mantenimiento.';
1450;4053391;'Cierre Bodega';'La bodega con identificador 1450 está en mantenimiento.';
3731;3066060;'Cierre Bodega';'La bodega con identificador 3731 está en mantenimiento.';
3007;9767909;'Cierre Bodega';'La bodega con identificador 3007 está en mantenimiento.';
2108;5566593;'Cierre Bodega';'La bodega con identificador 2108 está en ampliacion.';
3853;179578;'Cierre Bodega';'La bodega con identificador 3853 está en ampliacion.';
1738;3236744;'Cierre Bodega';'La bodega con identificador 1738 está en mantenimiento.';
2046;6418636;'Cierre Bodega';'La bodega con identificador 2046 está en ampliacion.';
296;6352844;'Cierre Bodega';'La bodega con identificador 296 está en ampliacion.';
682;5380579;'Cierre Bodega';'La bodega con identificador 682 está en mantenimiento.';
4159;5380579;'Cierre Bodega';'La bodega con identificador 4159 está en mantenimiento.';
112;1348443;'Cierre Bodega';'La bodega con identificador 112 está en ampliacion.';
3323;3145402;'Cierre Bodega';'La bodega con identificador 3323 está en ampliacion.';
2846;4309664;'Cierre Bodega';'La bodega con identificador 2846 está en mantenimiento.';
1758;8406353;'Balanceo Bodega';'La bodega con identificador 1758 está enviando productos a una nueva bodega.';
1332;2471621;'Cierre Bodega';'La bodega con identificador 1332 está en mantenimiento.';
3539;1759864;'Balanceo Bodega';'La bodega con identificador 3539 está enviando productos a una nueva bodega.';
119;7663898;'Cierre Bodega';'La bodega con identificador 119 está en mantenimiento.';
3487;6321855;'Balanceo Bodega';'La bodega con identificador 3487 está enviando productos a una nueva bodega.';
4046;6012249;'Cierre Bodega';'La bodega con identificador 4046 está en ampliacion.';
625;6509952;'Balanceo Bodega';'La bodega con identificador 625 está enviando productos a una nueva bodega.';
1206;6930863;'Cierre Bodega';'La bodega con identificador 1206 está en mantenimiento.';
505;4257033;'Balanceo Bodega';'La bodega con identificador 505 está enviando productos a una nueva bodega.';
4135;9950114;'Cierre Bodega';'La bodega con identificador 4135 está en ampliacion.';
1086;5565642;'Cierre Bodega';'La bodega con identificador 1086 está en ampliacion.';
348;4159613;'Balanceo Bodega';'La bodega con identificador 348 está enviando productos a una nueva bodega.';
58;3134334;'Cierre Bodega';'La bodega con identificador 58 está en ampliacion.';
413;2136963;'Cierre Bodega';'La bodega con identificador 413 está en ampliacion.';
1313;9545434;'Cierre Bodega';'La bodega con identificador 1313 está en ampliacion.';
1857;8499540;'Cierre Bodega';'La bodega con identificador 1857 está en mantenimiento.';
1414;9804656;'Balanceo Bodega';'La bodega con identificador 1414 está enviando productos a una nueva bodega.';
2108;5823789;'Cierre Bodega';'La bodega con identificador 2108 está en ampliacion.';
3571;6707721;'Balanceo Bodega';'La bodega con identificador 3571 está enviando productos a una nueva bodega.';
4450;3249779;'Balanceo Bodega';'La bodega con identificador 4450 está enviando productos a una nueva bodega.';
3845;2654794;'Balanceo Bodega';'La bodega con identificador 3845 está enviando productos a una nueva bodega.';
2344;9871767;'Cierre Bodega';'La bodega con identificador 2344 está en mantenimiento.';
2120;4227783;'Cierre Bodega';'La bodega con identificador 2120 está en mantenimiento.';
3078;2652752;'Balanceo Bodega';'La bodega con identificador 3078 está enviando productos a una nueva bodega.';
3747;1587101;'Cierre Bodega';'La bodega con identificador 3747 está en ampliacion.';
630;2040706;'Cierre Bodega';'La bodega con identificador 630 está en ampliacion.';
3251;9516148;'Balanceo Bodega';'La bodega con identificador 3251 está enviando productos a una nueva bodega.';
4098;5043087;'Cierre Bodega';'La bodega con identificador 4098 está en mantenimiento.';
247;3727168;'Balanceo Bodega';'La bodega con identificador 247 está enviando productos a una nueva bodega.';
1780;3355332;'Cierre Bodega';'La bodega con identificador 1780 está en mantenimiento.';
3924;6290641;'Cierre Bodega';'La bodega con identificador 3924 está en ampliacion.';
1213;3343350;'Cierre Bodega';'La bodega con identificador 1213 está en ampliacion.';
1816;5697446;'Cierre Bodega';'La bodega con identificador 1816 está en ampliacion.';
